,Date,AQI
329,2018-03-14,125.0
330,2018-03-15,119.0
331,2018-03-16,88.0
332,2018-03-17,93.0
333,2018-03-18,112.0
334,2018-03-19,138.0
335,2018-03-20,124.0
336,2018-03-21,106.0
337,2018-03-22,72.0
338,2018-04-06,126.0
339,2018-04-07,110.0
340,2018-04-08,112.0
341,2018-04-09,138.0
342,2018-04-10,96.0
343,2018-04-11,77.0
344,2018-04-12,72.0
345,2018-04-13,83.0
346,2018-04-14,107.0
347,2018-04-15,128.0
348,2018-04-16,122.0
349,2018-04-17,99.0
350,2018-04-18,85.0
351,2018-04-19,117.0
352,2018-04-20,94.0
353,2018-04-21,66.0
354,2018-04-22,78.0
355,2018-04-23,94.0
356,2018-04-24,119.0
357,2018-04-25,148.0
358,2018-04-26,119.0
359,2018-04-27,138.0
360,2018-04-28,156.0
361,2018-04-29,136.0
362,2018-04-30,149.0
363,2018-05-01,157.0
364,2018-05-02,161.0
365,2018-05-03,120.0
366,2018-05-04,104.0
367,2018-05-05,123.0
368,2018-05-06,131.0
369,2018-05-07,95.0
370,2018-05-08,82.0
371,2018-05-09,100.0
372,2018-05-10,178.0
373,2018-05-11,252.0
374,2018-05-12,273.0
375,2018-05-13,153.0
376,2018-05-14,102.0
377,2018-05-15,128.0
378,2018-05-16,127.0
379,2018-05-17,167.0
380,2018-05-18,206.0
381,2018-05-19,149.0
382,2018-05-20,131.0
383,2018-05-21,127.0
384,2018-05-22,252.0
385,2018-05-23,134.0
386,2018-05-24,102.0
387,2018-05-25,114.0
388,2018-05-26,132.0
389,2018-05-27,134.0
390,2018-05-28,225.0
391,2018-05-29,196.0
392,2018-05-30,113.0
393,2018-05-31,130.0
394,2018-06-01,254.0
395,2018-06-02,200.0
396,2018-06-03,164.0
397,2018-06-04,174.0
398,2018-06-05,164.0
399,2018-06-06,170.0
400,2018-06-08,148.0
401,2018-06-09,133.0
402,2018-06-10,128.0
403,2018-06-11,135.0
404,2018-06-13,221.0
408,2018-06-17,222.0
409,2018-06-18,158.0
410,2018-06-19,154.0
411,2018-06-20,143.0
412,2018-06-21,121.0
413,2018-06-22,126.0
414,2018-06-23,145.0
415,2018-06-24,113.0
416,2018-06-25,113.0
417,2018-06-26,189.0
418,2018-06-27,110.0
419,2018-06-28,86.0
420,2018-06-29,47.0
421,2018-06-30,50.0
422,2018-07-01,94.0
423,2018-07-02,96.0
424,2018-07-03,59.0
425,2018-07-04,83.0
426,2018-07-05,71.0
427,2018-07-06,101.0
428,2018-07-07,107.0
429,2018-07-08,95.0
430,2018-07-09,93.0
431,2018-07-10,88.0
432,2018-07-11,81.0
433,2018-07-12,50.0
434,2018-07-13,60.0
435,2018-07-16,49.0
436,2018-07-17,49.0
437,2018-07-18,55.0
438,2018-07-20,67.0
439,2018-07-21,64.0
440,2018-07-22,54.0
441,2018-07-23,50.0
442,2018-07-24,74.0
443,2018-07-25,54.0
444,2018-07-26,50.0
445,2018-07-28,25.0
446,2018-07-29,46.0
447,2018-07-30,68.0
448,2018-07-31,59.0
449,2018-08-01,71.0
450,2018-08-02,62.0
451,2018-08-03,67.0
452,2018-08-04,126.0
453,2018-08-05,100.0
454,2018-08-06,66.0
455,2018-08-07,39.0
456,2018-08-08,37.0
457,2018-08-09,40.0
458,2018-08-10,42.0
459,2018-08-11,42.0
460,2018-08-12,43.0
461,2018-08-13,64.0
462,2018-08-14,44.0
463,2018-08-18,64.0
464,2018-08-19,40.0
465,2018-08-20,61.0
466,2018-08-21,42.0
467,2018-08-23,40.0
468,2018-08-24,39.0
469,2018-08-29,98.0
470,2018-08-30,86.0
471,2018-08-31,72.0
472,2018-09-01,78.0
473,2018-09-04,39.0
474,2018-09-05,53.0
475,2018-09-06,70.0
476,2018-09-07,72.0
477,2018-09-08,40.0
478,2018-09-09,33.0
479,2018-09-10,36.0
480,2018-09-11,45.0
481,2018-09-12,46.0
482,2018-09-13,56.0
483,2018-09-14,77.0
484,2018-09-15,38.0
485,2018-09-16,39.0
486,2018-09-17,48.0
487,2018-09-18,63.0
488,2018-09-19,76.0
489,2018-09-20,84.0
490,2018-09-21,86.0
491,2018-09-22,52.0
492,2018-09-23,32.0
493,2018-09-24,22.0
494,2018-09-25,20.0
495,2018-09-26,56.0
496,2018-09-27,91.0
497,2018-09-28,94.0
498,2018-09-29,67.0
499,2018-09-30,68.0
500,2018-10-01,100.0
501,2018-10-02,119.0
502,2018-10-03,122.0
503,2018-10-04,104.0
504,2018-10-05,78.0
505,2018-10-06,83.0
506,2018-10-07,133.0
507,2018-10-08,157.0
508,2018-10-09,106.0
509,2018-10-10,93.0
510,2018-10-11,146.0
511,2018-10-12,129.0
512,2018-10-13,150.0
513,2018-10-14,209.0
514,2018-10-15,203.0
515,2018-10-16,145.0
516,2018-10-17,106.0
517,2018-10-18,118.0
518,2018-10-19,106.0
519,2018-10-20,96.0
520,2018-10-21,115.0
521,2018-10-22,145.0
522,2018-10-23,137.0
523,2018-10-24,152.0
524,2018-10-25,119.0
525,2018-10-26,107.0
526,2018-10-27,124.0
527,2018-10-28,122.0
528,2018-10-29,138.0
529,2018-10-30,144.0
530,2018-10-31,140.0
531,2018-11-01,251.0
532,2018-11-02,137.0
533,2018-11-03,112.0
534,2018-11-04,124.0
535,2018-11-06,74.0
536,2018-11-07,146.0
537,2018-11-08,237.0
538,2018-11-09,124.0
539,2018-11-10,114.0
540,2018-11-11,158.0
541,2018-11-12,120.0
542,2018-11-13,101.0
543,2018-11-14,129.0
544,2018-11-16,115.0
545,2018-11-17,156.0
546,2018-11-18,158.0
547,2018-11-19,117.0
548,2018-11-20,125.0
549,2018-11-21,140.0
550,2018-11-22,306.0
551,2018-11-23,134.0
552,2018-11-24,91.0
553,2018-11-25,121.0
554,2018-11-26,135.0
555,2018-11-27,132.0
556,2018-11-28,127.0
557,2018-11-29,130.0
558,2018-11-30,135.0
559,2018-12-01,125.0
560,2018-12-02,109.0
561,2018-12-03,101.0
562,2018-12-04,115.0
563,2018-12-05,127.0
564,2018-12-06,139.0
565,2018-12-07,130.0
566,2018-12-08,131.0
567,2018-12-09,144.0
568,2018-12-10,131.0
569,2018-12-11,94.0
570,2018-12-12,91.0
571,2018-12-13,90.0
572,2018-12-14,99.0
573,2018-12-15,87.0
574,2018-12-16,102.0
575,2018-12-17,118.0
576,2018-12-18,138.0
577,2018-12-19,160.0
578,2018-12-20,143.0
579,2018-12-21,110.0
580,2018-12-22,126.0
581,2018-12-23,127.0
582,2018-12-24,149.0
583,2018-12-25,137.0
584,2018-12-26,144.0
585,2018-12-27,154.0
586,2018-12-28,131.0
587,2018-12-29,200.0
588,2018-12-30,174.0
589,2018-12-31,184.0
590,2019-01-01,170.0
591,2019-01-02,176.0
592,2019-01-03,131.0
593,2019-01-04,81.0
594,2019-01-05,77.0
595,2019-01-06,70.0
596,2019-01-07,69.0
597,2019-01-08,64.0
598,2019-01-09,75.0
599,2019-01-10,98.0
600,2019-01-11,101.0
601,2019-01-12,118.0
602,2019-01-13,83.0
603,2019-01-14,80.0
604,2019-01-15,73.0
605,2019-01-16,133.0
606,2019-01-17,135.0
607,2019-01-18,131.0
608,2019-01-19,56.0
609,2019-01-20,54.0
610,2019-01-21,50.0
611,2019-01-22,48.0
612,2019-01-23,42.0
613,2019-01-25,142.0
614,2019-01-26,122.0
615,2019-01-27,76.0
616,2019-01-28,90.0
617,2019-01-29,98.0
618,2019-01-30,113.0
619,2019-01-31,83.0
620,2019-02-01,58.0
621,2019-02-02,62.0
622,2019-02-03,84.0
623,2019-02-04,113.0
624,2019-02-05,146.0
625,2019-02-06,154.0
626,2019-02-07,98.0
627,2019-02-08,71.0
628,2019-02-09,59.0
629,2019-02-10,126.0
630,2019-02-11,132.0
631,2019-02-12,121.0
632,2019-02-13,164.0
633,2019-02-14,119.0
634,2019-02-15,51.0
635,2019-02-16,62.0
636,2019-02-17,99.0
637,2019-02-18,85.0
638,2019-02-19,44.0
639,2019-02-20,79.0
640,2019-02-21,60.0
641,2019-02-22,92.0
642,2019-02-23,78.0
643,2019-02-24,120.0
644,2019-02-25,128.0
645,2019-02-26,96.0
646,2019-02-27,74.0
647,2019-02-28,82.0
648,2019-03-01,109.0
649,2019-03-02,76.0
650,2019-03-03,46.0
651,2019-03-04,48.0
652,2019-03-06,111.0
653,2019-03-07,135.0
654,2019-03-08,96.0
655,2019-03-09,77.0
656,2019-03-10,99.0
657,2019-03-11,85.0
658,2019-03-12,60.0
659,2019-03-13,114.0
660,2019-03-14,106.0
661,2019-03-15,74.0
662,2019-03-16,71.0
663,2019-03-17,119.0
664,2019-03-18,136.0
665,2019-03-19,142.0
666,2019-03-20,86.0
667,2019-03-21,61.0
668,2019-03-22,69.0
669,2019-03-23,82.0
670,2019-03-24,71.0
671,2019-03-25,89.0
672,2019-03-26,95.0
673,2019-03-27,148.0
674,2019-03-28,230.0
675,2019-03-29,139.0
676,2019-03-30,135.0
677,2019-03-31,83.0
678,2019-04-01,87.0
679,2019-04-02,118.0
680,2019-04-03,139.0
681,2019-04-04,110.0
682,2019-04-05,167.0
683,2019-04-06,182.0
684,2019-04-07,122.0
685,2019-04-08,90.0
686,2019-04-09,122.0
687,2019-04-10,114.0
688,2019-04-11,97.0
689,2019-04-12,89.0
690,2019-04-13,78.0
691,2019-04-14,93.0
692,2019-04-15,111.0
693,2019-04-16,126.0
694,2019-04-17,65.0
695,2019-04-18,58.0
696,2019-04-19,87.0
697,2019-04-20,101.0
698,2019-04-21,124.0
699,2019-04-22,158.0
700,2019-04-23,129.0
701,2019-04-24,149.0
702,2019-04-25,91.0
703,2019-04-26,82.0
704,2019-04-27,93.0
705,2019-04-28,125.0
706,2019-04-29,129.0
707,2019-04-30,124.0
708,2019-05-01,106.0
709,2019-05-02,109.0
710,2019-05-03,97.0
711,2019-05-04,97.0
712,2019-05-05,114.0
713,2019-05-06,147.0
714,2019-05-07,119.0
715,2019-05-08,120.0
716,2019-05-09,147.0
717,2019-05-10,198.0
718,2019-05-11,244.0
719,2019-05-12,116.0
720,2019-05-13,174.0
721,2019-05-14,99.0
722,2019-05-15,112.0
723,2019-05-16,101.0
724,2019-05-17,99.0
725,2019-05-18,76.0
726,2019-05-19,100.0
727,2019-05-20,102.0
728,2019-05-21,90.0
729,2019-05-22,106.0
730,2019-05-23,108.0
731,2019-05-24,79.0
732,2019-05-25,71.0
733,2019-05-26,77.0
734,2019-05-27,77.0
735,2019-05-28,81.0
736,2019-05-29,100.0
737,2019-05-30,123.0
738,2019-05-31,122.0
739,2019-06-01,121.0
740,2019-06-02,124.0
741,2019-06-03,135.0
742,2019-06-04,148.0
743,2019-06-05,104.0
744,2019-06-06,103.0
745,2019-06-07,79.0
746,2019-06-08,90.0
747,2019-06-09,94.0
748,2019-06-10,98.0
749,2019-06-11,113.0
750,2019-06-12,122.0
751,2019-06-13,101.0
752,2019-06-14,98.0
753,2019-06-15,126.0
754,2019-06-16,106.0
755,2019-06-17,104.0
756,2019-06-18,91.0
757,2019-06-19,153.0
758,2019-06-20,121.0
759,2019-06-21,81.0
760,2019-06-22,94.0
761,2019-06-23,100.0
762,2019-06-24,96.0
763,2019-06-25,65.0
764,2019-06-26,66.0
765,2019-06-27,100.0
766,2019-06-28,94.0
767,2019-06-29,127.0
768,2019-06-30,126.0
769,2019-07-01,93.0
770,2019-07-02,86.0
771,2019-07-03,98.0
772,2019-07-04,105.0
773,2019-07-05,77.0
774,2019-07-06,73.0
775,2019-07-07,59.0
776,2019-07-08,67.0
777,2019-07-09,69.0
778,2019-07-10,89.0
779,2019-07-11,146.0
780,2019-07-12,110.0
781,2019-07-13,142.0
782,2019-07-14,60.0
783,2019-07-15,51.0
784,2019-07-16,73.0
785,2019-07-17,52.0
786,2019-07-18,53.0
787,2019-07-19,64.0
788,2019-07-20,61.0
789,2019-07-21,60.0
790,2019-07-22,71.0
791,2019-07-23,75.0
792,2019-07-24,79.0
793,2019-07-25,70.0
794,2019-07-26,46.0
795,2019-07-27,55.0
796,2019-07-28,55.0
797,2019-07-29,51.0
798,2019-07-30,48.0
799,2019-07-31,47.0
800,2019-08-01,47.0
801,2019-08-02,42.0
802,2019-08-03,45.0
803,2019-08-04,67.0
804,2019-08-05,59.0
805,2019-08-06,56.0
806,2019-08-07,52.0
807,2019-08-08,61.0
808,2019-08-09,54.0
809,2019-08-10,43.0
810,2019-08-11,53.0
811,2019-08-12,54.0
812,2019-08-13,53.0
813,2019-08-14,50.0
814,2019-08-15,58.0
815,2019-08-16,50.0
816,2019-08-17,44.0
817,2019-08-18,39.0
818,2019-08-19,45.0
819,2019-08-20,48.0
820,2019-08-21,68.0
821,2019-08-22,77.0
822,2019-08-23,69.0
823,2019-08-24,77.0
824,2019-08-25,80.0
825,2019-08-27,68.0
826,2019-08-28,84.0
827,2019-08-29,64.0
828,2019-08-30,60.0
829,2019-08-31,70.0
830,2019-09-01,80.0
831,2019-09-02,54.0
832,2019-09-03,79.0
833,2019-09-04,144.0
834,2019-09-05,64.0
835,2019-09-06,55.0
836,2019-09-07,70.0
837,2019-09-08,68.0
838,2019-09-09,70.0
839,2019-09-10,81.0
840,2019-09-11,77.0
841,2019-09-12,79.0
842,2019-09-13,84.0
843,2019-09-14,103.0
844,2019-09-15,85.0
845,2019-09-16,79.0
846,2019-09-17,56.0
847,2019-09-18,75.0
848,2019-09-19,91.0
849,2019-09-20,97.0
850,2019-09-21,90.0
851,2019-09-22,87.0
852,2019-09-23,66.0
853,2019-09-24,61.0
854,2019-09-25,87.0
855,2019-09-26,146.0
856,2019-09-27,96.0
857,2019-09-28,60.0
858,2019-09-29,63.0
859,2019-09-30,48.0
860,2019-10-01,57.0
861,2019-10-02,67.0
862,2019-10-03,84.0
863,2019-10-04,55.0
864,2019-10-05,60.0
865,2019-10-06,86.0
866,2019-10-07,94.0
867,2019-10-08,132.0
868,2019-10-09,81.0
869,2019-10-10,77.0
870,2019-10-11,154.0
871,2019-10-12,155.0
872,2019-10-13,179.0
873,2019-10-14,205.0
874,2019-10-15,104.0
875,2019-10-16,117.0
876,2019-10-17,95.0
877,2019-10-18,94.0
878,2019-10-19,58.0
879,2019-10-20,87.0
880,2019-10-21,110.0
881,2019-10-22,147.0
882,2019-10-23,227.0
883,2019-10-24,179.0
884,2019-10-25,198.0
885,2019-10-26,234.0
886,2019-10-27,212.0
887,2019-10-28,399.0
888,2019-10-29,309.0
889,2019-10-30,247.0
890,2019-10-31,321.0
891,2019-11-01,313.0
892,2019-11-02,313.0
893,2019-11-03,302.0
894,2019-11-04,288.0
895,2019-11-05,261.0
896,2019-11-06,254.0
897,2019-11-07,212.0
898,2019-11-08,54.0
899,2019-11-09,72.0
900,2019-11-10,140.0
901,2019-11-11,160.0
902,2019-11-12,285.0
903,2019-11-13,358.0
904,2019-11-14,334.0
905,2019-11-15,317.0
906,2019-11-16,259.0
907,2019-11-17,110.0
908,2019-11-18,162.0
909,2019-11-19,322.0
910,2019-11-20,235.0
911,2019-11-21,280.0
912,2019-11-22,157.0
913,2019-11-23,85.0
914,2019-11-24,74.0
915,2019-11-25,108.0
916,2019-11-26,113.0
917,2019-11-27,64.0
918,2019-11-28,44.0
919,2019-11-29,47.0
920,2019-11-30,60.0
921,2019-12-01,89.0
922,2019-12-02,145.0
923,2019-12-03,183.0
924,2019-12-04,220.0
925,2019-12-05,147.0
926,2019-12-06,106.0
927,2019-12-07,121.0
928,2019-12-08,123.0
929,2019-12-09,187.0
930,2019-12-10,291.0
931,2019-12-11,245.0
932,2019-12-12,186.0
933,2019-12-13,43.0
934,2019-12-14,59.0
935,2019-12-15,58.0
936,2019-12-16,55.0
937,2019-12-17,74.0
938,2019-12-18,95.0
939,2019-12-19,107.0
940,2019-12-20,171.0
941,2019-12-21,184.0
942,2019-12-22,96.0
943,2019-12-23,108.0
944,2019-12-24,210.0
945,2019-12-25,141.0
946,2019-12-26,91.0
947,2019-12-27,126.0
948,2019-12-28,156.0
949,2019-12-29,193.0
950,2019-12-30,155.0
951,2019-12-31,111.0
952,2020-01-01,184.0
953,2020-01-02,196.0
954,2020-01-03,160.0
955,2020-01-04,221.0
956,2020-01-05,156.0
957,2020-01-06,88.0
958,2020-01-07,58.0
959,2020-01-08,46.0
960,2020-01-09,66.0
961,2020-01-10,103.0
962,2020-01-11,87.0
963,2020-01-12,87.0
964,2020-01-13,74.0
965,2020-01-14,64.0
966,2020-01-15,166.0
967,2020-01-16,85.0
968,2020-01-17,121.0
969,2020-01-18,153.0
970,2020-01-19,111.0
971,2020-01-20,111.0
972,2020-01-21,98.0
973,2020-01-22,63.0
974,2020-01-23,63.0
975,2020-01-24,70.0
976,2020-01-25,108.0
977,2020-01-26,107.0
978,2020-01-27,90.0
979,2020-01-28,96.0
980,2020-01-29,55.0
981,2020-01-30,60.0
982,2020-01-31,102.0
983,2020-02-01,127.0
984,2020-02-04,111.0
985,2020-02-05,99.0
986,2020-02-06,121.0
987,2020-02-07,124.0
988,2020-02-08,152.0
989,2020-02-09,282.0
990,2020-02-10,144.0
991,2020-02-11,190.0
992,2020-02-12,133.0
993,2020-02-13,112.0
994,2020-02-14,107.0
995,2020-02-15,106.0
996,2020-02-16,132.0
997,2020-02-17,139.0
998,2020-02-18,128.0
999,2020-02-19,127.0
1000,2020-02-20,124.0
1001,2020-02-21,92.0
1002,2020-02-22,94.0
1003,2020-02-23,101.0
1004,2020-02-24,113.0
1005,2020-02-25,121.0
1006,2020-02-26,134.0
1007,2020-02-27,127.0
1008,2020-02-28,128.0
1009,2020-02-29,108.0
1010,2020-03-01,76.0
1011,2020-03-02,92.0
1012,2020-03-03,101.0
1013,2020-03-04,118.0
1014,2020-03-05,97.0
1015,2020-03-06,68.0
1016,2020-03-07,59.0
1017,2020-03-08,70.0
1018,2020-03-09,75.0
1019,2020-03-10,96.0
1020,2020-03-11,107.0
1021,2020-03-13,72.0
1022,2020-03-14,69.0
1023,2020-03-15,79.0
1024,2020-03-16,95.0
1025,2020-03-17,106.0
1026,2020-03-18,110.0
1027,2020-03-19,107.0
1028,2020-03-20,111.0
1029,2020-03-21,96.0
1030,2020-03-22,93.0
1031,2020-03-23,78.0
1032,2020-03-24,86.0
1033,2020-03-25,64.0
1034,2020-03-26,66.0
1035,2020-03-27,71.0
1036,2020-03-28,54.0
1037,2020-03-29,60.0
1038,2020-03-30,67.0
1039,2020-03-31,69.0
1040,2020-04-01,65.0
1041,2020-04-02,63.0
1042,2020-04-03,61.0
1043,2020-04-04,58.0
1044,2020-04-05,60.0
1045,2020-04-12,45.0
1046,2020-04-13,52.0
1047,2020-04-14,59.0
1048,2020-04-15,68.0
1049,2020-04-16,61.0
1050,2020-04-17,45.0
1051,2020-04-18,43.0
1052,2020-04-19,44.0
1053,2020-04-20,51.0
1054,2020-04-21,47.0
1055,2020-04-22,48.0
1056,2020-04-23,56.0
1057,2020-04-24,68.0
1058,2020-04-25,74.0
1059,2020-04-26,60.0
1060,2020-04-27,51.0
1061,2020-04-28,56.0
1062,2020-04-29,72.0
1063,2020-04-30,102.0
1064,2020-05-01,118.0
1065,2020-05-02,118.0
1066,2020-05-03,91.0
1067,2020-05-04,61.0
1068,2020-05-05,77.0
1069,2020-05-06,75.0
1070,2020-05-07,60.0
1071,2020-05-08,71.0
1072,2020-05-09,87.0
