,Date,AQI
1562,2019-07-20,48.0
1563,2019-07-21,64.0
1564,2019-07-22,57.0
1565,2019-07-23,56.0
1566,2019-07-24,60.0
1567,2019-07-25,64.0
1568,2019-07-26,62.0
1569,2019-07-27,55.0
1570,2019-07-28,62.0
1571,2019-07-29,64.0
1572,2019-07-30,58.0
1573,2019-07-31,58.0
1574,2019-08-01,61.0
1575,2019-08-02,59.0
1576,2019-08-03,56.0
1577,2019-08-04,60.0
1578,2019-08-05,53.0
1579,2019-08-06,48.0
1580,2019-08-07,57.0
1581,2019-08-08,53.0
1582,2019-08-09,55.0
1583,2019-08-10,49.0
1584,2019-08-11,50.0
1585,2019-08-12,52.0
1586,2019-08-13,68.0
1587,2019-08-14,70.0
1588,2019-08-15,59.0
1589,2019-08-16,51.0
1590,2019-08-17,61.0
1591,2019-08-18,67.0
1592,2019-08-19,65.0
1593,2019-08-20,74.0
1594,2019-08-21,73.0
1595,2019-08-22,68.0
1596,2019-08-23,65.0
1597,2019-08-24,57.0
1598,2019-08-25,68.0
1599,2019-08-26,63.0
1600,2019-08-27,61.0
1601,2019-08-28,52.0
1602,2019-08-29,49.0
1603,2019-08-30,53.0
1604,2019-08-31,63.0
1605,2019-09-01,61.0
1606,2019-09-02,48.0
1607,2019-09-03,51.0
1608,2019-09-04,51.0
1609,2019-09-05,56.0
1610,2019-09-06,64.0
1611,2019-09-07,63.0
1612,2019-09-08,62.0
1613,2019-09-09,63.0
1614,2019-09-10,67.0
1615,2019-09-11,62.0
1616,2019-09-12,68.0
1617,2019-09-13,67.0
1618,2019-09-14,70.0
1619,2019-09-15,69.0
1620,2019-09-16,67.0
1621,2019-09-17,120.0
1622,2019-09-18,92.0
1623,2019-09-19,82.0
1624,2019-09-20,67.0
1625,2019-09-21,74.0
1626,2019-09-22,81.0
1627,2019-09-23,91.0
1628,2019-09-24,100.0
1629,2019-09-25,81.0
1630,2019-09-26,64.0
1631,2019-09-27,83.0
1632,2019-09-28,99.0
1633,2019-09-29,93.0
1634,2019-09-30,73.0
1635,2019-10-01,88.0
1636,2019-10-02,92.0
1637,2019-10-03,95.0
1638,2019-10-04,104.0
1639,2019-10-05,107.0
1640,2019-10-06,85.0
1641,2019-10-07,88.0
1642,2019-10-08,92.0
1643,2019-10-09,89.0
1644,2019-10-10,146.0
1645,2019-10-11,95.0
1646,2019-10-12,90.0
1647,2019-10-13,72.0
1648,2019-10-14,73.0
1649,2019-10-15,79.0
1650,2019-10-16,71.0
1651,2019-10-17,75.0
1652,2019-10-18,69.0
1653,2019-10-19,71.0
1654,2019-10-20,56.0
1655,2019-10-21,69.0
1656,2019-10-22,69.0
1657,2019-10-23,66.0
1658,2019-10-24,62.0
1659,2019-10-25,65.0
1660,2019-10-26,59.0
1661,2019-10-27,74.0
1662,2019-10-28,88.0
1663,2019-10-29,80.0
1664,2019-10-30,78.0
1665,2019-10-31,68.0
1666,2019-11-01,84.0
1667,2019-11-02,77.0
1668,2019-11-03,89.0
1669,2019-11-04,95.0
1670,2019-11-05,139.0
1671,2019-11-06,169.0
1672,2019-11-07,174.0
1673,2019-11-08,159.0
1674,2019-11-09,116.0
1675,2019-11-10,96.0
1676,2019-11-11,124.0
1677,2019-11-12,96.0
1678,2019-11-13,83.0
1679,2019-11-14,80.0
1680,2019-11-15,77.0
1681,2019-11-16,82.0
1682,2019-11-17,76.0
1683,2019-11-18,72.0
1684,2019-11-19,74.0
1685,2019-11-20,77.0
1686,2019-11-21,86.0
1687,2019-11-22,96.0
1688,2019-11-23,90.0
1689,2019-11-24,79.0
1690,2019-11-25,83.0
1691,2019-11-26,88.0
1692,2019-11-27,89.0
1693,2019-11-28,86.0
1694,2019-11-29,75.0
1695,2019-11-30,75.0
1696,2019-12-01,65.0
1697,2019-12-02,70.0
1698,2019-12-03,76.0
1699,2019-12-04,86.0
1700,2019-12-05,87.0
1701,2019-12-06,103.0
1702,2019-12-07,89.0
1703,2019-12-08,68.0
1704,2019-12-09,70.0
1705,2019-12-10,74.0
1706,2019-12-11,73.0
1707,2019-12-12,77.0
1708,2019-12-13,74.0
1709,2019-12-14,74.0
1710,2019-12-15,68.0
1711,2019-12-16,69.0
1712,2019-12-17,69.0
1713,2019-12-18,82.0
1714,2019-12-19,85.0
1715,2019-12-20,91.0
1716,2019-12-21,95.0
1717,2019-12-22,88.0
1718,2019-12-23,92.0
1719,2019-12-24,89.0
1720,2019-12-25,76.0
1721,2019-12-26,95.0
1722,2019-12-27,98.0
1723,2019-12-28,82.0
1724,2019-12-29,80.0
1725,2019-12-30,93.0
1726,2019-12-31,97.0
1727,2020-01-01,82.0
1728,2020-01-02,81.0
1729,2020-01-03,85.0
1730,2020-01-04,95.0
1731,2020-01-05,118.0
1732,2020-01-06,81.0
1733,2020-01-07,75.0
1734,2020-01-08,93.0
1735,2020-01-09,101.0
1736,2020-01-10,94.0
1737,2020-01-11,78.0
1738,2020-01-12,79.0
1739,2020-01-13,106.0
1740,2020-01-14,121.0
1741,2020-01-15,111.0
1742,2020-01-16,114.0
1743,2020-01-17,106.0
1744,2020-01-18,86.0
1745,2020-01-19,66.0
1746,2020-01-20,81.0
1747,2020-01-21,90.0
1748,2020-01-22,87.0
1749,2020-01-23,82.0
1750,2020-01-24,108.0
1751,2020-01-25,100.0
1752,2020-01-26,97.0
1753,2020-01-27,98.0
1754,2020-01-28,102.0
1755,2020-01-29,115.0
1756,2020-01-30,112.0
1757,2020-01-31,111.0
1758,2020-02-01,102.0
1759,2020-02-02,94.0
1760,2020-02-03,79.0
1761,2020-02-04,82.0
1762,2020-02-05,86.0
1763,2020-02-06,96.0
1764,2020-02-07,96.0
1765,2020-02-08,105.0
1766,2020-02-09,101.0
1767,2020-02-10,103.0
1768,2020-02-11,87.0
1769,2020-02-12,80.0
1770,2020-02-13,84.0
1771,2020-02-14,111.0
1772,2020-02-15,128.0
1773,2020-02-16,120.0
1774,2020-02-17,99.0
1775,2020-02-18,103.0
1776,2020-02-19,101.0
1777,2020-02-20,94.0
1778,2020-02-21,90.0
1779,2020-02-22,78.0
1780,2020-02-23,81.0
1781,2020-02-24,82.0
1782,2020-02-25,107.0
1783,2020-02-26,104.0
1784,2020-02-27,112.0
1785,2020-02-28,98.0
1786,2020-02-29,95.0
1787,2020-03-01,101.0
1788,2020-03-02,103.0
1789,2020-03-03,137.0
1790,2020-03-04,131.0
1791,2020-03-05,117.0
1792,2020-03-06,100.0
1793,2020-03-07,93.0
1794,2020-03-08,91.0
1795,2020-03-09,99.0
1796,2020-03-10,93.0
1797,2020-03-11,95.0
1798,2020-03-12,97.0
1799,2020-03-13,90.0
1800,2020-03-14,86.0
1801,2020-03-15,88.0
1802,2020-03-16,79.0
1803,2020-03-17,77.0
1804,2020-03-18,78.0
1805,2020-03-19,91.0
1806,2020-03-20,100.0
1807,2020-03-21,103.0
1808,2020-03-22,99.0
1809,2020-03-23,85.0
1810,2020-03-24,106.0
1811,2020-03-25,70.0
1812,2020-03-26,61.0
1813,2020-03-27,67.0
1814,2020-03-28,70.0
1815,2020-03-29,66.0
1816,2020-03-30,72.0
1817,2020-03-31,68.0
1818,2020-04-01,64.0
1819,2020-04-02,70.0
1820,2020-04-03,82.0
1821,2020-04-04,74.0
1822,2020-04-05,77.0
1823,2020-04-06,65.0
1824,2020-04-07,62.0
1825,2020-04-08,67.0
1826,2020-04-09,65.0
1827,2020-04-10,76.0
1828,2020-04-11,70.0
1829,2020-04-12,64.0
1830,2020-04-13,72.0
1831,2020-04-14,72.0
1832,2020-04-15,74.0
1833,2020-04-16,66.0
1834,2020-04-17,74.0
1835,2020-04-18,94.0
1836,2020-04-19,67.0
1837,2020-04-20,53.0
1838,2020-04-21,65.0
1839,2020-04-22,71.0
1840,2020-04-23,63.0
1841,2020-04-24,69.0
1842,2020-04-25,66.0
1843,2020-04-26,61.0
1844,2020-04-27,59.0
1845,2020-04-28,71.0
1846,2020-04-29,62.0
1847,2020-04-30,61.0
1848,2020-05-01,74.0
1849,2020-05-02,72.0
1850,2020-05-03,71.0
1851,2020-05-04,79.0
1852,2020-05-05,91.0
1853,2020-05-06,85.0
1854,2020-05-07,82.0
1855,2020-05-08,73.0
1856,2020-05-09,76.0
1857,2020-05-10,78.0
1858,2020-05-11,77.0
1859,2020-05-12,82.0
1860,2020-05-13,66.0
1861,2020-05-14,66.0
1862,2020-05-15,73.0
1863,2020-05-16,74.0
1864,2020-05-17,70.0
1865,2020-05-18,68.0
1866,2020-05-19,72.0
1867,2020-05-20,79.0
1868,2020-05-21,70.0
1869,2020-05-22,68.0
1870,2020-05-23,72.0
1871,2020-05-24,66.0
1872,2020-05-25,70.0
1873,2020-05-26,66.0
1874,2020-05-27,75.0
1875,2020-05-28,74.0
1876,2020-05-29,66.0
1877,2020-05-30,72.0
1878,2020-05-31,61.0
1879,2020-06-01,49.0
1880,2020-06-02,40.0
1881,2020-06-03,42.0
1882,2020-06-04,43.0
1883,2020-06-05,55.0
1884,2020-06-06,55.0
1885,2020-06-07,55.0
1886,2020-06-08,55.0
1887,2020-06-09,58.0
1888,2020-06-10,70.0
1889,2020-06-11,59.0
1890,2020-06-12,49.0
1891,2020-06-13,50.0
1892,2020-06-14,49.0
1893,2020-06-15,47.0
1894,2020-06-16,55.0
1895,2020-06-17,57.0
1896,2020-06-18,65.0
1897,2020-06-19,65.0
1898,2020-06-20,56.0
1899,2020-06-21,52.0
1900,2020-06-22,49.0
1901,2020-06-23,56.0
1902,2020-06-24,63.0
1903,2020-06-25,63.0
1904,2020-06-26,58.0
1905,2020-06-27,51.0
1906,2020-06-28,61.0
1907,2020-06-29,65.0
1908,2020-06-30,63.0
1909,2020-07-01,43.0
